d_edge,d_over,d_col,d_over_z,y_0,y_1
0.75,3.3000000000000003,0.0,1.65,-3.1327125699678873,10.887006249999999
0.7000000000000002,3.3000000000000003,0.0,1.65,-3.8840345691754368,10.72200625
0.6499999999999999,3.3000000000000003,0.0,1.65,-4.691058419074036,10.557006249999999
0.6000000000000001,3.3000000000000003,0.0,1.65,-5.562709544324123,10.392006249999998
0.5500000000000003,3.3000000000000003,0.0,1.65,-6.510246940028682,10.227006249999999
0.5,3.3000000000000003,0.0,1.65,-7.548154998475778,10.06200625
0.4500000000000002,3.3000000000000003,0.0,1.65,-8.695506814500378,9.897006249999999
0.3999999999999999,3.3000000000000003,0.0,1.65,-9.978133823512621,9.732006249999998
0.3500000000000001,3.3000000000000003,0.0,1.65,-11.43225179737827,9.567006249999999
0.30000000000000027,3.3000000000000003,0.0,1.65,-13.1109008451593,9.40200625
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.20000000000000018,3.3000000000000003,0.0,1.65,-17.526234380019392,9.07200625
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
0.050000000000000266,3.3000000000000003,0.0,1.65,-32.621346676773875,8.57700625
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.09999999999999999,3.3000000000000003,0.0,1.65,-25.074062717151534,8.74200625
0.15000000000000002,3.3000000000000003,0.0,1.65,-20.658910659606175,8.907006249999998
0.2,3.3000000000000003,0.0,1.65,-17.5262343800194,9.072006249999998
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.20000000000000007,3.3000000000000003,0.0,1.65,-17.5262343800194,9.072006249999998
0.15000000000000002,3.3000000000000003,0.0,1.65,-20.658910659606175,8.907006249999998
0.10000000000000003,3.3000000000000003,0.0,1.65,-25.07406271715153,8.74200625
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.09999999999999987,3.3000000000000003,0.0,1.65,-25.07406271715155,8.742006249999998
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.09999999999999987,3.3000000000000003,0.0,1.65,-25.07406271715155,8.742006249999998
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.19999999999999973,3.3000000000000003,0.0,1.65,-17.526234380019417,9.072006249999998
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.2999999999999998,3.3000000000000003,0.0,1.65,-13.110900845159318,9.402006249999998
0.3500000000000001,3.3000000000000003,0.0,1.65,-11.43225179737827,9.567006249999999
0.3999999999999999,3.3000000000000003,0.0,1.65,-9.978133823512621,9.732006249999998
0.44999999999999973,3.3000000000000003,0.0,1.65,-8.695506814500389,9.897006249999997
0.5,3.3000000000000003,0.0,1.65,-7.548154998475778,10.06200625
0.5499999999999998,3.3000000000000003,0.0,1.65,-6.510246940028691,10.227006249999999
0.6000000000000001,3.3000000000000003,0.0,1.65,-5.562709544324123,10.392006249999998
0.6000000000000001,3.3000000000000003,0.0,1.65,-5.562709544324123,10.392006249999998
0.5500000000000003,3.3000000000000003,0.0,1.65,-6.510246940028682,10.227006249999999
0.5,3.3000000000000003,0.0,1.65,-7.548154998475778,10.06200625
0.4500000000000002,3.3000000000000003,0.0,1.65,-8.695506814500378,9.897006249999999
0.3999999999999999,3.3000000000000003,0.0,1.65,-9.978133823512621,9.732006249999998
0.3500000000000001,3.3000000000000003,0.0,1.65,-11.43225179737827,9.567006249999999
0.30000000000000027,3.3000000000000003,0.0,1.65,-13.1109008451593,9.40200625
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.20000000000000018,3.3000000000000003,0.0,1.65,-17.526234380019392,9.07200625
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
0.050000000000000266,3.3000000000000003,0.0,1.65,-32.621346676773875,8.57700625
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.09999999999999999,3.3000000000000003,0.0,1.65,-25.074062717151534,8.74200625
0.15000000000000002,3.3000000000000003,0.0,1.65,-20.658910659606175,8.907006249999998
0.2,3.3000000000000003,0.0,1.65,-17.5262343800194,9.072006249999998
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.20000000000000007,3.3000000000000003,0.0,1.65,-17.5262343800194,9.072006249999998
0.15000000000000002,3.3000000000000003,0.0,1.65,-20.658910659606175,8.907006249999998
0.10000000000000003,3.3000000000000003,0.0,1.65,-25.07406271715153,8.74200625
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.09999999999999987,3.3000000000000003,0.0,1.65,-25.07406271715155,8.742006249999998
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.09999999999999987,3.3000000000000003,0.0,1.65,-25.07406271715155,8.742006249999998
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.19999999999999973,3.3000000000000003,0.0,1.65,-17.526234380019417,9.072006249999998
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.2999999999999998,3.3000000000000003,0.0,1.65,-13.110900845159318,9.402006249999998
0.3500000000000001,3.3000000000000003,0.0,1.65,-11.43225179737827,9.567006249999999
0.3999999999999999,3.3000000000000003,0.0,1.65,-9.978133823512621,9.732006249999998
0.44999999999999973,3.3000000000000003,0.0,1.65,-8.695506814500389,9.897006249999997
0.5,3.3000000000000003,0.0,1.65,-7.548154998475778,10.06200625
0.5499999999999998,3.3000000000000003,0.0,1.65,-6.510246940028691,10.227006249999999
0.6000000000000001,3.3000000000000003,0.0,1.65,-5.562709544324123,10.392006249999998
0.6000000000000001,3.3000000000000003,0.0,1.65,-5.562709544324123,10.392006249999998
0.5500000000000003,3.3000000000000003,0.0,1.65,-6.510246940028682,10.227006249999999
0.5,3.3000000000000003,0.0,1.65,-7.548154998475778,10.06200625
0.4500000000000002,3.3000000000000003,0.0,1.65,-8.695506814500378,9.897006249999999
0.3999999999999999,3.3000000000000003,0.0,1.65,-9.978133823512621,9.732006249999998
0.3500000000000001,3.3000000000000003,0.0,1.65,-11.43225179737827,9.567006249999999
0.30000000000000027,3.3000000000000003,0.0,1.65,-13.1109008451593,9.40200625
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.20000000000000018,3.3000000000000003,0.0,1.65,-17.526234380019392,9.07200625
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
0.050000000000000266,3.3000000000000003,0.0,1.65,-32.621346676773875,8.57700625
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.09999999999999999,3.3000000000000003,0.0,1.65,-25.074062717151534,8.74200625
0.15000000000000002,3.3000000000000003,0.0,1.65,-20.658910659606175,8.907006249999998
0.2,3.3000000000000003,0.0,1.65,-17.5262343800194,9.072006249999998
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.20000000000000007,3.3000000000000003,0.0,1.65,-17.5262343800194,9.072006249999998
0.15000000000000002,3.3000000000000003,0.0,1.65,-20.658910659606175,8.907006249999998
0.10000000000000003,3.3000000000000003,0.0,1.65,-25.07406271715153,8.74200625
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.09999999999999987,3.3000000000000003,0.0,1.65,-25.07406271715155,8.742006249999998
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.09999999999999987,3.3000000000000003,0.0,1.65,-25.07406271715155,8.742006249999998
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.19999999999999973,3.3000000000000003,0.0,1.65,-17.526234380019417,9.072006249999998
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.2999999999999998,3.3000000000000003,0.0,1.65,-13.110900845159318,9.402006249999998
0.3500000000000001,3.3000000000000003,0.0,1.65,-11.43225179737827,9.567006249999999
0.3999999999999999,3.3000000000000003,0.0,1.65,-9.978133823512621,9.732006249999998
0.44999999999999973,3.3000000000000003,0.0,1.65,-8.695506814500389,9.897006249999997
0.5,3.3000000000000003,0.0,1.65,-7.548154998475778,10.06200625
0.5499999999999998,3.3000000000000003,0.0,1.65,-6.510246940028691,10.227006249999999
0.6000000000000001,3.3000000000000003,0.0,1.65,-5.562709544324123,10.392006249999998
0.6000000000000001,3.3000000000000003,0.0,1.65,-5.562709544324123,10.392006249999998
0.5500000000000003,3.3000000000000003,0.0,1.65,-6.510246940028682,10.227006249999999
0.5,3.3000000000000003,0.0,1.65,-7.548154998475778,10.06200625
0.4500000000000002,3.3000000000000003,0.0,1.65,-8.695506814500378,9.897006249999999
0.3999999999999999,3.3000000000000003,0.0,1.65,-9.978133823512621,9.732006249999998
0.3500000000000001,3.3000000000000003,0.0,1.65,-11.43225179737827,9.567006249999999
0.30000000000000027,3.3000000000000003,0.0,1.65,-13.1109008451593,9.40200625
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.20000000000000018,3.3000000000000003,0.0,1.65,-17.526234380019392,9.07200625
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
0.050000000000000266,3.3000000000000003,0.0,1.65,-32.621346676773875,8.57700625
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.09999999999999999,3.3000000000000003,0.0,1.65,-25.074062717151534,8.74200625
0.15000000000000002,3.3000000000000003,0.0,1.65,-20.658910659606175,8.907006249999998
0.2,3.3000000000000003,0.0,1.65,-17.5262343800194,9.072006249999998
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.20000000000000007,3.3000000000000003,0.0,1.65,-17.5262343800194,9.072006249999998
0.15000000000000002,3.3000000000000003,0.0,1.65,-20.658910659606175,8.907006249999998
0.10000000000000003,3.3000000000000003,0.0,1.65,-25.07406271715153,8.74200625
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.09999999999999987,3.3000000000000003,0.0,1.65,-25.07406271715155,8.742006249999998
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.09999999999999987,3.3000000000000003,0.0,1.65,-25.07406271715155,8.742006249999998
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.19999999999999973,3.3000000000000003,0.0,1.65,-17.526234380019417,9.072006249999998
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.2999999999999998,3.3000000000000003,0.0,1.65,-13.110900845159318,9.402006249999998
0.3500000000000001,3.3000000000000003,0.0,1.65,-11.43225179737827,9.567006249999999
0.3999999999999999,3.3000000000000003,0.0,1.65,-9.978133823512621,9.732006249999998
0.44999999999999973,3.3000000000000003,0.0,1.65,-8.695506814500389,9.897006249999997
0.5,3.3000000000000003,0.0,1.65,-7.548154998475778,10.06200625
0.5499999999999998,3.3000000000000003,0.0,1.65,-6.510246940028691,10.227006249999999
0.6000000000000001,3.3000000000000003,0.0,1.65,-5.562709544324123,10.392006249999998
0.6000000000000001,3.3000000000000003,0.0,1.65,-5.562709544324123,10.392006249999998
0.5500000000000003,3.3000000000000003,0.0,1.65,-6.510246940028682,10.227006249999999
0.5,3.3000000000000003,0.0,1.65,-7.548154998475778,10.06200625
0.4500000000000002,3.3000000000000003,0.0,1.65,-8.695506814500378,9.897006249999999
0.3999999999999999,3.3000000000000003,0.0,1.65,-9.978133823512621,9.732006249999998
0.3500000000000001,3.3000000000000003,0.0,1.65,-11.43225179737827,9.567006249999999
0.30000000000000027,3.3000000000000003,0.0,1.65,-13.1109008451593,9.40200625
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.20000000000000018,3.3000000000000003,0.0,1.65,-17.526234380019392,9.07200625
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
0.050000000000000266,3.3000000000000003,0.0,1.65,-32.621346676773875,8.57700625
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.09999999999999999,3.3000000000000003,0.0,1.65,-25.074062717151534,8.74200625
0.15000000000000002,3.3000000000000003,0.0,1.65,-20.658910659606175,8.907006249999998
0.2,3.3000000000000003,0.0,1.65,-17.5262343800194,9.072006249999998
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.20000000000000007,3.3000000000000003,0.0,1.65,-17.5262343800194,9.072006249999998
0.15000000000000002,3.3000000000000003,0.0,1.65,-20.658910659606175,8.907006249999998
0.10000000000000003,3.3000000000000003,0.0,1.65,-25.07406271715153,8.74200625
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.09999999999999987,3.3000000000000003,0.0,1.65,-25.07406271715155,8.742006249999998
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.09999999999999987,3.3000000000000003,0.0,1.65,-25.07406271715155,8.742006249999998
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.19999999999999973,3.3000000000000003,0.0,1.65,-17.526234380019417,9.072006249999998
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.2999999999999998,3.3000000000000003,0.0,1.65,-13.110900845159318,9.402006249999998
0.3500000000000001,3.3000000000000003,0.0,1.65,-11.43225179737827,9.567006249999999
0.3999999999999999,3.3000000000000003,0.0,1.65,-9.978133823512621,9.732006249999998
0.44999999999999973,3.3000000000000003,0.0,1.65,-8.695506814500389,9.897006249999997
0.5,3.3000000000000003,0.0,1.65,-7.548154998475778,10.06200625
0.5499999999999998,3.3000000000000003,0.0,1.65,-6.510246940028691,10.227006249999999
0.6000000000000001,3.3000000000000003,0.0,1.65,-5.562709544324123,10.392006249999998
0.6000000000000001,3.3000000000000003,0.0,1.65,-5.562709544324123,10.392006249999998
0.5500000000000003,3.3000000000000003,0.0,1.65,-6.510246940028682,10.227006249999999
0.5,3.3000000000000003,0.0,1.65,-7.548154998475778,10.06200625
0.4500000000000002,3.3000000000000003,0.0,1.65,-8.695506814500378,9.897006249999999
0.3999999999999999,3.3000000000000003,0.0,1.65,-9.978133823512621,9.732006249999998
0.3500000000000001,3.3000000000000003,0.0,1.65,-11.43225179737827,9.567006249999999
0.30000000000000027,3.3000000000000003,0.0,1.65,-13.1109008451593,9.40200625
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.20000000000000018,3.3000000000000003,0.0,1.65,-17.526234380019392,9.07200625
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
0.050000000000000266,3.3000000000000003,0.0,1.65,-32.621346676773875,8.57700625
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.09999999999999999,3.3000000000000003,0.0,1.65,-25.074062717151534,8.74200625
0.15000000000000002,3.3000000000000003,0.0,1.65,-20.658910659606175,8.907006249999998
0.2,3.3000000000000003,0.0,1.65,-17.5262343800194,9.072006249999998
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.20000000000000007,3.3000000000000003,0.0,1.65,-17.5262343800194,9.072006249999998
0.15000000000000002,3.3000000000000003,0.0,1.65,-20.658910659606175,8.907006249999998
0.10000000000000003,3.3000000000000003,0.0,1.65,-25.07406271715153,8.74200625
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.09999999999999987,3.3000000000000003,0.0,1.65,-25.07406271715155,8.742006249999998
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.09999999999999987,3.3000000000000003,0.0,1.65,-25.07406271715155,8.742006249999998
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.19999999999999973,3.3000000000000003,0.0,1.65,-17.526234380019417,9.072006249999998
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.2999999999999998,3.3000000000000003,0.0,1.65,-13.110900845159318,9.402006249999998
0.3500000000000001,3.3000000000000003,0.0,1.65,-11.43225179737827,9.567006249999999
0.3999999999999999,3.3000000000000003,0.0,1.65,-9.978133823512621,9.732006249999998
0.44999999999999973,3.3000000000000003,0.0,1.65,-8.695506814500389,9.897006249999997
0.5,3.3000000000000003,0.0,1.65,-7.548154998475778,10.06200625
0.5499999999999998,3.3000000000000003,0.0,1.65,-6.510246940028691,10.227006249999999
0.6000000000000001,3.3000000000000003,0.0,1.65,-5.562709544324123,10.392006249999998
0.6000000000000001,3.3000000000000003,0.0,1.65,-5.562709544324123,10.392006249999998
0.5500000000000003,3.3000000000000003,0.0,1.65,-6.510246940028682,10.227006249999999
0.5,3.3000000000000003,0.0,1.65,-7.548154998475778,10.06200625
0.4500000000000002,3.3000000000000003,0.0,1.65,-8.695506814500378,9.897006249999999
0.3999999999999999,3.3000000000000003,0.0,1.65,-9.978133823512621,9.732006249999998
0.3500000000000001,3.3000000000000003,0.0,1.65,-11.43225179737827,9.567006249999999
0.30000000000000027,3.3000000000000003,0.0,1.65,-13.1109008451593,9.40200625
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.20000000000000018,3.3000000000000003,0.0,1.65,-17.526234380019392,9.07200625
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
0.050000000000000266,3.3000000000000003,0.0,1.65,-32.621346676773875,8.57700625
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.05,3.3000000000000003,0.0,1.65,-32.62134667677393,8.577006249999998
0.09999999999999999,3.3000000000000003,0.0,1.65,-25.074062717151534,8.74200625
0.15000000000000002,3.3000000000000003,0.0,1.65,-20.658910659606175,8.907006249999998
0.2,3.3000000000000003,0.0,1.65,-17.5262343800194,9.072006249999998
0.25,3.3000000000000003,0.0,1.65,-15.09631000130738,9.237006249999999
0.20000000000000007,3.3000000000000003,0.0,1.65,-17.5262343800194,9.072006249999998
0.15000000000000002,3.3000000000000003,0.0,1.65,-20.658910659606175,8.907006249999998
0.10000000000000003,3.3000000000000003,0.0,1.65,-25.07406271715153,8.74200625
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.050000000000000044,3.3000000000000003,0.0,1.65,-32.621346676773925,8.577006249999998
0.09999999999999987,3.3000000000000003,0.0,1.65,-25.07406271715155,8.742006249999998
0.1499999999999999,3.3000000000000003,0.0,1.65,-20.658910659606182,8.907006249999998
0.10000000000000009,3.3000000000000003,0.0,1.65,-25.074062717151527,8.74200625
